node1,node2
ATP7B,ATP7A
TIMM22,TIMM10
TIMM22,TIMM10B
TIMM22,TIMM23
TIMM22,TIMM9
TIMM22,TOMM22
TIMM22,TOMM40
TIMM22,TOMM7
TIMM22,TOMM70A
TIMM22,AGK
TIMM22,C19orf52
RAPGEF3,ABCC8
RAPGEF3,AKAP6
RAPGEF3,KCNJ11
RAPGEF3,LRPAP1
RAPGEF3,MAPK7
RAPGEF3,PDE3B
RAPGEF3,RANBP2
RAPGEF3,RAP1A
RAPGEF3,RAP1B
RAPGEF3,RAP2B
DUSP13,AADAC
DUSP13,ADK
DUSP13,AP3M1
DUSP13,DHDH
DUSP13,KAT6B
DUSP13,KRT36
DUSP13,LMNA
DUSP13,PTPRR
DUSP13,SAMD8
DUSP13,SPINK1
FEM1A,CUL2
FEM1A,DCUN1D1
FEM1A,DCUN1D2
FEM1A,NEDD8
FEM1A,PPM1E
FEM1A,PPM1F
FEM1A,PTGER4
FEM1A,RBX1
FEM1A,TCEB1
FEM1A,TCEB2
EFEMP2,ADAMTS2
EFEMP2,ALG2
EFEMP2,ATP6V0A2
EFEMP2,ELN
EFEMP2,FBLN2
EFEMP2,FBLN5
EFEMP2,LOX
EFEMP2,LOXL1
EFEMP2,MFAP2
EFEMP2,MFAP5
MYH14,MYL1
MYH14,MYL12A
MYH14,MYL12B
MYH14,MYL2
MYH14,MYL6
MYH14,MYL6B
MYH14,MYL9
MYH14,MYLK
MYH14,MYLPF
MYH14,PPP1R12B
PBK,BIRC5
PBK,CCNB1
PBK,CDC20
PBK,CDK1
PBK,DLGAP5
PBK,MAD2L1
PBK,MELK
PBK,PLK1
PBK,TOP2A
PBK,TTK
TCOF1,ARRB1
TCOF1,HDAC1
TCOF1,KBTBD8
TCOF1,LNX2
TCOF1,MKLN1
TCOF1,NBN
TCOF1,NOLC1
TCOF1,NOP56
TCOF1,POLR1D
TCOF1,UBTF
DCTN5,ACTR10
DCTN5,ACTR1A
DCTN5,ACTR1B
DCTN5,CAPZB
DCTN5,DCTN1
DCTN5,DCTN2
DCTN5,DCTN4
DCTN5,DCTN6
DCTN5,DYNC1H1
DCTN5,DYNC1I2
SERPINB9,CASP1
SERPINB9,CASP4
SERPINB9,CASP8
SERPINB9,CTSG
SERPINB9,ELANE
SERPINB9,GPR101
SERPINB9,GZMB
SERPINB9,PIGM
SERPINB9,PRF1
SERPINB9,WDTC1
VIL1,CHGA
VIL1,COMMD6
VIL1,LGR5
VIL1,MYL1
VIL1,OLFM4
VIL1,PLCG1
VIL1,SLC11A1
VIL1,SPRYD7
VIL1,TM4SF5
VIL1,TNP1
NAT6,ACTA1
NAT6,ACTB
NAT6,CHMP1B
NAT6,PFN1
NAT6,PLA2G12B
NAT6,TFAP4
KIF3B,CLCN5
KIF3B,DYNC2H1
KIF3B,IFT20
KIF3B,IFT46
KIF3B,IFT52
KIF3B,IFT57
KIF3B,IFT88
KIF3B,KIF3A
KIF3B,KIFAP3
KIF3B,SYNE1
GPRIN2,DRD5
GPRIN2,GNAZ
GPRIN2,GTF2I
GPRIN2,HYDIN
GPRIN2,NBPF1
GPRIN2,NBPF12
GPRIN2,NPEPPS
GPRIN2,SRGAP2
GPRIN2,SRGAP3
GPRIN2,UGT2B17
ALCAM,CD34
ALCAM,CD44
ALCAM,CD6
ALCAM,CD9
ALCAM,ENG
ALCAM,ITGB1
ALCAM,L1CAM
ALCAM,LGALS8
ALCAM,NT5E
ALCAM,SDCBP
COG4,COG1
COG4,COG2
COG4,COG3
COG4,COG5
COG4,COG6
COG4,COG7
COG4,COG8
COG4,SCFD1
COG4,STX5
HBEGF,ADAM17
HBEGF,CD44
HBEGF,CD9
HBEGF,EGFR
HBEGF,ERBB2
HBEGF,ERBB4
HBEGF,FOS
HBEGF,IGF1
HBEGF,MMP7
HBEGF,MMP9
LDHB,G6PD
LDHB,GOT1
LDHB,GOT2
LDHB,GPI
LDHB,LDHA
LDHB,LDHD
LDHB,ME2
LDHB,PC
LDHB,PKLR
LDHB,PKM
ATP5J2,ATP5A1
ATP5J2,ATP5B
ATP5J2,ATP5C1
ATP5J2,ATP5D
ATP5J2,ATP5E
ATP5J2,ATP5F1
ATP5J2,ATP5H
ATP5J2,ATP5I
ATP5J2,ATP5J
ATP5J2,ATP5O
SLC25A10,ATP5F1
SLC25A10,GFM2
SLC25A10,MDFI
SLC25A10,SLC5A9
SLC25A10,SLC7A13
SLC25A10,TIMM50
SLC25A10,TOMM22
SLC25A10,TOMM40
SLC25A10,TOMM40L
SLC25A10,UTP6
RAB34,ARF6
RAB34,EPHB4
RAB34,FLCN
RAB34,RIC1
RAB34,RILP
RAB34,STXBP1
RAB34,TMF1
RAB34,UNC13B
RAB34,UNC13C
RAB34,USP6NL
MYF6,MEF2A
MYF6,MEF2C
MYF6,MEF2D
MYF6,MYF5
MYF6,PAX3
MYF6,PAX7
MYF6,TCF12
MYF6,TCF3
MYF6,TCF4
MYF6,ZFP62
NEBL,ACTN2
NEBL,DEPDC7
NEBL,FLNC
NEBL,HAND2
NEBL,MYPN
NEBL,PLXDC2
NEBL,TCAP
NEBL,TTN
NEBL,XIRP2
NEBL,ZYX
CTNNAL1,ACTL7A
CTNNAL1,ACTL7B
CTNNAL1,ADRA1D
CTNNAL1,AKAP13
CTNNAL1,DMD
CTNNAL1,DTNA
CTNNAL1,GRPEL2
CTNNAL1,KCNMA1
CTNNAL1,TMEM245
CTNNAL1,UTRN
KCNJ8,ABCC8
KCNJ8,ABCC9
KCNJ8,CACNA1C
KCNJ8,CACNA2D1
KCNJ8,GJA1
KCNJ8,KCND3
KCNJ8,KCNE3
KCNJ8,PRKCE
KCNJ8,SCN3B
KCNJ8,SCN5A
YLPM1,BPIFB2
YLPM1,DDX17
YLPM1,HEATR1
YLPM1,NAP1L1
YLPM1,PPP1CA
YLPM1,PPP1CC
YLPM1,SCARA3
YLPM1,SF3B2
YLPM1,SMARCC2
YLPM1,SPATA5
ARF4,ARF1
ARF4,ARFGAP1
ARF4,ASAP1
ARF4,EGF
ARF4,EGFR
ARF4,PLD2
ARF4,RAB11A
ARF4,RAB28
ARF4,RAB3IP
ARF4,RHO
EZH1,AEBP2
EZH1,EED
EZH1,HDAC2
EZH1,MTF2
EZH1,PHF19
EZH1,RBBP4
EZH1,RBBP7
EZH1,RING1
EZH1,RNF2
EZH1,SUZ12
IDH1,ACO1
IDH1,ACO2
IDH1,CAT
IDH1,GOT2
IDH1,HSD17B4
IDH1,IDH3A
IDH1,IDH3B
IDH1,IDH3G
IDH1,OGDH
IDH1,OGDHL
WDR91,ASB15
WDR91,BECN1
WDR91,FAM180A
WDR91,FAM57A
WDR91,PARP12
WDR91,PRRC2B
WDR91,RAB8A
WDR91,SLC13A4
WDR91,VPS18
WDR91,WDR81
AARS,EPRS
AARS,GARS
AARS,HARS
AARS,IARS
AARS,KARS
AARS,LARS
AARS,NARS
AARS,QARS
AARS,SARS
AARS,YARS
RAD50,ATM
RAD50,BRCA1
RAD50,H2AFX
RAD50,MDC1
RAD50,MRE11A
RAD50,NBN
RAD50,SMC3
RAD50,TERF2
RAD50,TERF2IP
RAD50,XRCC6
ACACB,ACLY
ACACB,ACSS1
ACACB,ACSS2
ACACB,ALDH6A1
ACACB,CPT1A
ACACB,FASN
ACACB,HLCS
ACACB,MCAT
ACACB,PRKAA2
ACACB,SREBF1
FLOT1,APP
FLOT1,CAV1
FLOT1,CDH1
FLOT1,FLOT2
FLOT1,NGB
FLOT1,PTOV1
FLOT1,RAF1
FLOT1,SLC6A3
FLOT1,SORBS1
FLOT1,SVIL
SH3GLB1,ACSL4
SH3GLB1,ATG14
SH3GLB1,BECN1
SH3GLB1,CCDC22
SH3GLB1,DSCR3
SH3GLB1,HTATIP2
SH3GLB1,NTRK1
SH3GLB1,PIK3C3
SH3GLB1,SYNJ1
SH3GLB1,UVRAG
RAB4A,ARF6
RAB4A,GGA3
RAB4A,GRB2
RAB4A,MET
RAB4A,RAB11FIP1
RAB4A,RABEP1
RAB4A,RUFY1
RAB4A,STX4
RAB4A,TBC1D16
RAB4A,ZFYVE20
MYCN,AURKA
MYCN,CDKN2A
MYCN,EZH2
MYCN,FBXW7
MYCN,HDAC1
MYCN,HDAC2
MYCN,KDM4B
MYCN,MAX
MYCN,NMI
MYCN,TP53
GNB5,GNG2
GNB5,GNG3
GNB5,GNG4
GNB5,GNG7
GNB5,RGS11
GNB5,RGS6
GNB5,RGS7
GNB5,RGS7BP
GNB5,RGS9
GNB5,RGS9BP
NUP62CL,KPNB1
NUP62CL,NCOA5
NUP62CL,NUP205
NUP62CL,NUP214
NUP62CL,NUP54
NUP62CL,NUP88
NUP62CL,NUP93
NUP62CL,NUP98
NUP62CL,NUPL1
NUP62CL,RAE1
DCTD,DCK
DCTD,DCTPP1
DCTD,DTYMK
DCTD,DUT
DCTD,NT5C
DCTD,NT5C2
DCTD,NT5M
DCTD,TK1
DCTD,TK2
DCTD,TYMS
APOBEC1,A1CF
APOBEC1,APOB
APOBEC1,APOBEC2
APOBEC1,APOBEC3A
APOBEC1,APOBEC3B
APOBEC1,APOBEC3C
APOBEC1,APOBEC3H
APOBEC1,APOBEC4
APOBEC1,CELF2
APOBEC1,SYNCRIP
ZWILCH,BUB1
ZWILCH,BUB1B
ZWILCH,CDC20
ZWILCH,CENPE
ZWILCH,KNTC1
ZWILCH,MAD2L1
ZWILCH,NDC80
ZWILCH,SPDL1
ZWILCH,ZW10
ZWILCH,ZWINT
ANKRD12,ARHGAP28
ANKRD12,CDKN2A
ANKRD12,DLGAP1
ANKRD12,LRRC30
ANKRD12,NDUFV2
ANKRD12,NIPBL
ANKRD12,RHOBTB3
ANKRD12,RSF1
ANKRD12,TADA3
ANKRD12,ZBTB14
GPX2,ALOX5
GPX2,CAT
GPX2,GSR
GPX2,GSS
GPX2,GSTA2
GPX2,GSTM3
GPX2,SOD1
GPX2,SOD2
GPX2,SOD3
GPX2,TXNRD1
ALAS2,AHSP
ALAS2,ALAD
ALAS2,DAO
ALAS2,EPB42
ALAS2,FECH
ALAS2,GLDC
ALAS2,PIPOX
ALAS2,SHMT1
ALAS2,SHMT2
ALAS2,SLC4A1
CXCR6,CCL20
CXCR6,CCL27
CXCR6,CCL3
CXCR6,CCL4
CXCR6,CCL5
CXCR6,CXCL10
CXCR6,CXCL12
CXCR6,CXCL16
CXCR6,CXCL9
CXCR6,FYCO1
SHKBP1,BTBD10
SHKBP1,CUL3
SHKBP1,ETFA
SHKBP1,KCTD19
SHKBP1,KIR3DL2
SHKBP1,LGALS4
SHKBP1,SH3KBP1
SHKBP1,STAG1
SHKBP1,ZNF1
DMBX1,AGRP
DMBX1,FADS6
DMBX1,GNRHR
DMBX1,LHX3
DMBX1,LURAP1
DMBX1,OTX2
DMBX1,POU1F1
DMBX1,RTP3
DMBX1,TSHB
DMBX1,ZMAT1
COPS6,COPS2
COPS6,COPS3
COPS6,COPS4
COPS6,COPS5
COPS6,COPS7A
COPS6,COPS7B
COPS6,COPS8
COPS6,DCAF11
COPS6,GPS1
COPS6,NEDD8
CTLA4,B7RP1
CTLA4,CD274
CTLA4,CD276
CTLA4,CD80
CTLA4,CD86
CTLA4,FOXP3
CTLA4,GRB2
CTLA4,LCK
CTLA4,PTPN
PCGF6,CBX3
PCGF6,CBX4
PCGF6,CBX6
PCGF6,CBX7
PCGF6,E2F6
PCGF6,L3MBTL2
PCGF6,RING1
PCGF6,RNF2
PCGF6,RYBP
PCGF6,YAF2
ERO1L,ERO1LB
ERO1L,ERP44
ERO1L,GPX7
ERO1L,GPX8
ERO1L,HSPA5
ERO1L,INS
ERO1L,P4HB
ERO1L,PDIA3
ERO1L,PDIA4
ERO1L,TXNDC
CENPK,CENPH
CENPK,CENPI
CENPK,CENPL
CENPK,CENPM
CENPK,CENPN
CENPK,CENPO
CENPK,CENPQ
CENPK,CENPT
CENPK,CENPU
CENPK,ITGB3BP
C8B,C3
C8B,C5
C8B,C6
C8B,C7
C8B,C8A
C8B,C8G
C8B,C9
C8B,PPIF
C8B,SPG7
C8B,VDAC1
CNDP1,ABAT
CNDP1,ALDH1B1
CNDP1,C9orf41
CNDP1,CARNS1
CNDP1,CNDP2
CNDP1,GAD2
CNDP1,GATM
CNDP1,HAL
CNDP1,HDC
CNDP1,UPB1
GSK3B,AKT1
GSK3B,APC
GSK3B,AXIN1
GSK3B,AXIN2
GSK3B,CSNK1A1
GSK3B,CTNNB1
GSK3B,LRP6
GSK3B,MAPT
GSK3B,MYC
GSK3B,TP53
NPTX2,AVP
NPTX2,CHURC1
NPTX2,FCGBP
NPTX2,GRIA1
NPTX2,HAPLN1
NPTX2,KCNK12
NPTX2,OCA2
NPTX2,PCDH17
NPTX2,RCN2
NPTX2,TOM1L1
SPTAN1,ACTA1
SPTAN1,ANK2
SPTAN1,CAPN1
SPTAN1,CASP3
SPTAN1,SPTB
SPTAN1,SPTBN1
SPTAN1,SPTBN2
SPTAN1,SPTBN5
SPTAN1,SRC
SPTAN1,VASP
IFIT2,IFIT1
IFIT2,IFIT3
IFIT2,ISG15
IFIT2,MX1
IFIT2,OAS1
IFIT2,OAS2
IFIT2,OAS3
IFIT2,OASL
IFIT2,RSAD2
IFIT2,STAT1
HK2,C12orf5
HK2,FBP1
HK2,FBP2
HK2,G6PD
HK2,GFPT1
HK2,GPI
HK2,HK1
HK2,PGM1
HK2,TREH
HK2,VDAC1
AKR1B1,CBR1
AKR1B1,DHDH
AKR1B1,DHFR
AKR1B1,FDX1
AKR1B1,GK
AKR1B1,QDPR
AKR1B1,SORD
AKR1B1,SPR
AKR1B1,TH
AKR1B1,TPH1
TUBGCP4,MZT1
TUBGCP4,MZT2A
TUBGCP4,MZT2B
TUBGCP4,NEDD1
TUBGCP4,NME7
TUBGCP4,TUBG1
TUBGCP4,TUBGCP2
TUBGCP4,TUBGCP3
TUBGCP4,TUBGCP5
TUBGCP4,TUBGCP6
DDX5,CTNNB1
DDX5,DGCR8
DDX5,DHX15
DDX5,DROSHA
DDX5,ESR1
DDX5,HNRNPH1
DDX5,HNRNPH2
DDX5,HNRNPK
DDX5,HNRNPU
DDX5,TP53
RARRES3,APOL3
RARRES3,CRABP2
RARRES3,HRAS
RARRES3,MAVS
RARRES3,PTGDS
RARRES3,RARB
RARRES3,RARG
RARRES3,RARRES1
RARRES3,SMYD5
RARRES3,UBE2L6
MYO16,ASPM
MYO16,BRD8
MYO16,CALN1
MYO16,CASC1
MYO16,EFEMP2
MYO16,FRMD3
MYO16,IQSEC3
MYO16,STK31
MYO16,SUPV3L1
MYO16,TMEM236
CLEC2D,BRD2
CLEC2D,CLEC1B
CLEC2D,CLECL1
CLEC2D,DHFR
CLEC2D,DHFRL1
CLEC2D,ELOVL4
CLEC2D,FGR
CLEC2D,GPR1
CLEC2D,GPX2
CLEC2D,KLRB1
MTFR1,CLMN
MTFR1,ERICH6B
MTFR1,HAO1
MTFR1,OMA1
MTFR1,SFXN3
MTFR1,SFXN4
MTFR1,SFXN5
MTFR1,SLC25A36
MTFR1,TEX37
MTFR1,TPK1
ERCC1,ERCC4
ERCC1,ERCC5
ERCC1,MSH2
ERCC1,MUS81
ERCC1,RAD23B
ERCC1,RAD52
ERCC1,SLX4
ERCC1,USP45
ERCC1,XPA
ERCC1,XPC
SHMT1,AMT
SHMT1,ATIC
SHMT1,GART
SHMT1,GLDC
SHMT1,MTHFD1
SHMT1,MTHFD1L
SHMT1,MTHFD2
SHMT1,MTHFD2L
SHMT1,MTHFR
SHMT1,TYMS
PYGL,AGL
PYGL,GBE1
PYGL,GYG2
PYGL,PGM1
PYGL,PGM2L1
PYGL,PHKA2
PYGL,PHKB
PYGL,PHKG2
PYGL,PYGB
PYGL,UGP2
NSD1,AR
NSD1,CAMKMT
NSD1,HIST4H4
NSD1,KDM2A
NSD1,KDM4D
NSD1,KMT2A
NSD1,NUP98
NSD1,PLOD1
NSD1,RARA
NSD1,ZNF496
ADAR,DICER1
ADAR,ELAVL1
ADAR,IFIT1
ADAR,IFIT3
ADAR,IRF7
ADAR,OAS2
ADAR,OAS3
ADAR,SAMHD1
ADAR,STAT2
ADAR,UPF1
PCBP4,CCNA1
PCBP4,CCNA2
PCBP4,CCNE1
PCBP4,CCNE2
PCBP4,CDK2
PCBP4,CDKN1A
PCBP4,FOXO4
PCBP4,TP53
PCBP4,ZNF385A
PCBP4,ZNF521
ARPC1B,ACTR2
ARPC1B,ACTR3
ARPC1B,ACTR3B
ARPC1B,ARPC2
ARPC1B,ARPC3
ARPC1B,ARPC4
ARPC1B,ARPC5
ARPC1B,ARPC5L
ARPC1B,WAS
ARPC1B,WASL
APP,APBA1
APP,APBA2
APP,APBB1
APP,APH1A
APP,APOE
APP,BACE1
APP,NAE1
APP,NCSTN
APP,PSEN1
APP,SORL1
HSD11B1L,AKR1C4
HSD11B1L,AKR1D1
HSD11B1L,CYP1A1
HSD11B1L,CYP2A13
HSD11B1L,CYP2A6
HSD11B1L,CYP2D6
HSD11B1L,CYP2E1
HSD11B1L,CYP3A4
HSD11B1L,HSD3B1
HSD11B1L,HSD3B2
RNASE6,C14orf6
RNASE6,FCER1G
RNASE6,IL4R
RNASE6,LAPTM5
RNASE6,LY86
RNASE6,MS4A6A
RNASE6,RNASE13
RNASE6,RNASET2
RNASE6,TYROBP
RAB11FIP5,EHD1
RAB11FIP5,NAPG
RAB11FIP5,RAB11A
RAB11FIP5,RAB11B
RAB11FIP5,RAB11FIP1
RAB11FIP5,RAB11FIP2
RAB11FIP5,RAB11FIP3
RAB11FIP5,RAB11FIP4
RAB11FIP5,RAB25
RAB11FIP5,TBC1D4
GPD1,ADPRM
GPD1,AGPAT6
GPD1,AGPAT9
GPD1,DAK
GPD1,GNPAT
GPD1,GNPNAT1
GPD1,GPAM
GPD1,GPAT2
GPD1,GPD1L
GPD1,GPD2
HK1,FBP1
HK1,FBP2
HK1,GNPDA1
HK1,GPI
HK1,HK2
HK1,HKDC1
HK1,MPI
HK1,PGM1
HK1,TREH
HK1,VDAC1
IDH3B,ACO1
IDH3B,ACO2
IDH3B,IDH1
IDH3B,IDH2
IDH3B,IDH3A
IDH3B,IDH3G
IDH3B,OGDH
IDH3B,OGDHL
IDH3B,SUCLG1
IDH3B,UQCRC1
PEX2,PEX10
PEX2,PEX11B
PEX2,PEX12
PEX2,PEX13
PEX2,PEX14
PEX2,PEX16
PEX2,PEX3
PEX2,PEX5
PEX2,PEX7
PEX2,SLC25A17
ANKRD6,AXIN1
ANKRD6,CELSR1
ANKRD6,DVL1
ANKRD6,DVL2
ANKRD6,DVL3
ANKRD6,PRICKLE1
ANKRD6,PRICKLE2
ANKRD6,PRICKLE3
ANKRD6,VANGL1
ANKRD6,VANGL2
ANKRA2,AHRR
ANKRA2,CCDC8
ANKRA2,HDAC3
ANKRA2,HDAC4
ANKRA2,HDAC5
ANKRA2,LRP2
ANKRA2,MYO3B
ANKRA2,PRR19
ANKRA2,RFX5
ANKRA2,RFX7
PSAP,CHID1
PSAP,CTSB
PSAP,CTSD
PSAP,GALC
PSAP,GBA
PSAP,GPR37
PSAP,GPR37L1
PSAP,GRN
PSAP,PSAPL1
PSAP,SORT1
TMEM147,EMG1
TMEM147,NCLN
TMEM147,NOMO2
TMEM147,PFDN5
TMEM147,RPL11
TMEM147,RPL37A
TMEM147,RPL7
TMEM147,RPL8
TMEM147,SEC61G
TMEM147,TMCO1
TRPC6,GNA11
TRPC6,GNA14
TRPC6,GNA15
TRPC6,GNAQ
TRPC6,ITPR3
TRPC6,KIRREL
TRPC6,NPHS1
TRPC6,NPHS2
TRPC6,ORAI2
TRPC6,TRPV4
STMN4,RBL2
STMN4,RHAG
STMN4,RHCE
STMN4,RHD
STMN4,TTL
STMN4,TUBA1A
STMN4,TUBA1B
STMN4,TUBB
STMN4,TUBB2A
STMN4,TUBB2B
EPO,ARNT
EPO,CSF3
EPO,EPOR
EPO,HIF1A
EPO,JAK2
EPO,KIT
EPO,KITLG
EPO,STAT5A
EPO,STAT5B
EPO,THPO
P4HB,APOB
P4HB,CALR
P4HB,EGF
P4HB,ERO1L
P4HB,GPX7
P4HB,HSP90B1
P4HB,HSPA5
P4HB,MTTP
P4HB,P4HA2
P4HB,PPIB
PFKFB2,AKT1
PFKFB2,C12orf5
PFKFB2,MPI
PFKFB2,PFKFB1
PFKFB2,PFKFB3
PFKFB2,PFKFB4
PFKFB2,PFKM
PFKFB2,PRKACA
PFKFB2,PRKACB
PFKFB2,PRKCA
SERPINB6,CARD16
SERPINB6,CASP1
SERPINB6,CTSG
SERPINB6,KLK2
SERPINB6,KLK8
SERPINB6,NEIL3
SERPINB6,PLAU
SERPINB6,PLAUR
SERPINB6,SERPINA5
SERPINB6,SERPINB2
GLO1,AOC3
GLO1,GRHPR
GLO1,HAGH
GLO1,MAOA
GLO1,MAOB
GLO1,NDUFB10
GLO1,PARK7
GLO1,PGM3
GLO1,SDS
GLO1,SDSL
CIB1,ACTN4
CIB1,CD38
CIB1,CDK2
CIB1,CRY2
CIB1,GUF1
CIB1,ITGA2B
CIB1,MAP3K5
CIB1,PLK3
CIB1,PSEN2
CIB1,TERT
CTAG1B,CAGE1
CTAG1B,CCDC73
CTAG1B,CTAG1A
CTAG1B,MAGEA1
CTAG1B,MAGEA10
CTAG1B,MAGEA3
CTAG1B,MAGEA4
CTAG1B,MAGEC1
CTAG1B,PMEL
CTAG1B,SSX2
ABCA4,BEST1
ABCA4,CNGB3
ABCA4,ELOVL4
ABCA4,MYO7A
ABCA4,PRPH2
ABCA4,RDH8
ABCA4,RHO
ABCA4,RPE65
ABCA4,RPGR
ABCA4,USH2A
KLHL20,CUL3
KLHL20,GAN
KLHL20,KCTD13
KLHL20,KCTD17
KLHL20,KLHL22
KLHL20,KLHL42
KLHL20,RBX1
KLHL20,SPOP
KLHL20,SPOPL
KLHL20,TNFAIP1
ANXA7,ANXA11
ANXA7,CTBP1
ANXA7,LGALS3
ANXA7,PDCD6
ANXA7,SNX1
ANXA7,SNX5
ANXA7,SRI
ANXA7,VPS26A
ANXA7,VPS29
ANXA7,VPS35
HBD,HBA2
HBD,HBB
HBD,HBE1
HBD,HBG1
HBD,HBG2
HBD,HBQ1
HBD,HBZ
HBD,NFE2
HBD,AHSP
HBD,HBA1
UBE2J2,TMEM129
UBE2J2,UBA1
UBE2J2,UBE2G1
UBE2J2,UBE2G2
UBE2J2,UBE2H
UBE2J2,UBE2K
UBE2J2,UBE2Q1
UBE2J2,UBE2S
UBE2J2,UBE2U
UBE2J2,UBE2W
PSMC5,PSMA2
PSMC5,PSMA3
PSMC5,PSMA4
PSMC5,PSMA6
PSMC5,PSMB7
PSMC5,PSMC1
PSMC5,PSMC4
PSMC5,PSMD7
PSMC5,PSMD8
PSMC5,USP14
